cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Continuous User Authentication on Touchscreen Using Behavioral Biometrics Utilizing Machine Learning Approaches,"A Sarhan, A Ramadan - … of Research on Multimedia Cyber Security, 2020 - igi-global.com",https://www.igi-global.com/chapter/continuous-user-authentication-on-touchscreen-using-behavioral-biometrics-utilizing-machine-learning-approaches/253036,"Nowadays, touchscreen mobile devices make up a larger share in the market, necessitating effective and robust methods to continuously authenticate touch-based device users. A …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Adapting to Movement Patterns for Face Recognition on Mobile Devices,"M Boakes, R Guest, F Deravi - International Conference on Pattern …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-68793-9_15,"Facial recognition is becoming an increasingly popular way to authenticate users, helped by the increased use of biometric technology within mobile devices, such as smartphones and …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Towards wider adoption of continuous authentication on mobile devices,"S Rasnayaka, T Sim - Securing Social Identity in Mobile Platforms …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-39489-9_13,"Continuous Authentication (CA) is the process of constantly checking for the authorized user's presence, which brings unique advantages and disadvantages. CA is more secure …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,On-demand biometric authentication for system-user management,"I Nakanishi - International Conference on Human-Computer …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-05563-8_16,"To realize a secure system-user management, continuous authentication must be implemented in the system. In addition, only limited biometrics that can be measured …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Decoding user behaviour from Smartphone interaction event streams,B Friedrichs - 2023 - orca.cardiff.ac.uk,https://orca.cardiff.ac.uk/id/eprint/163612/,The smartphone has become an everyday device for many people around the world and has led to an evolution in the way we use these devices. This has led to increased research …,book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Adaptive User Authentication on Mobile Devices,J Chen - 2022 - core.ac.uk,https://core.ac.uk/download/pdf/534414843.pdf,"Modern mobile devices allow users to access various applications and services anywhere. However, high mobility also exposes mobile devices to device loss, unauthorized access …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Adversarial Activity Detection and Prediction Using Behavioral Biometrics,A Fallahi - 2022 - search.proquest.com,https://search.proquest.com/openview/0c0b6c32bc37d0e947047c34825647b8/1?pq-origsite=gscholar&cbl=18750&diss=y,"Behavioral biometrics can be used in different security applications like authentication, identification, etc. One of the trending applications is predicting future activities of people …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Behavioral Authentication Method Focusing on the Tendency of the Days of the Week,"R Okawa, R Kobayashi… - … on Information Theory …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10683912/,"Personal authentication is indispensable in many online services. In the field of this personal authentication research, behavioral authentication using behavioral information stored in …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Implicit continuous user authentication using swipe actions on mobile touch screen with ANN classifier,"CJ Jose, MS Rajasree - … Conference on Artificial Intelligence, Smart Grid …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-24051-6_34,Smart phones became the most trusted companion of men and women. Today a smart phone has all the important data within the phone memory or in the cloud which is directly …,book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,On-Demand Biometric Authentication for? System-User Management,中西功， ナカニシイサオ - 2022 - repository.lib.tottori-u.ac.jp,https://repository.lib.tottori-u.ac.jp/?action=repository_uri&item_id=7064,"To realize a secure system-user management, continuous authentication must be implemented in the system. In addition, only limited biometrics that can be measured …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Behavior Fingerprints Based Smartphone User Authentication: A Review,"I Lamiche, B Guo, Y Yang, Z Yu - International Conference on Green …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-64243-3_23,"Nowadays, humans have become too dependent on their smartphone devices for a broad range of tasks: shopping, bank interactions, socialization… etc. Wide-speared dependence …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,Security and Privacy Attacks with and against Machine Learning,BZH Zhao - 2021 - search.proquest.com,https://search.proquest.com/openview/8cf3e8277a53b39c0389afcc809e93bc/1?pq-origsite=gscholar&cbl=2026366&diss=y,"Both researchers and industry have increased their employ of machine learning in new applications with the unfaltering march of the Digital Revolution. However, without complete …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,A Smartphone User Verification Method Based on Finger-Writing of a Simple Symbol,中西功， ナカニシイサオ - 2021 - repository.lib.tottori-u.ac.jp,https://repository.lib.tottori-u.ac.jp/record/7062/files/HCII2021_447.pdf,"Writer verification based on finger-writing of a simple symbol on a touch screen is proposed herein. The users write a simple and well-known symbol, for example, a circle, triangle, or …",book,book-chapter,,,,,,,,
"Continuous Authentication of Smartphone Users by Fusing Typing, Swiping, and Phone Movement Patterns",2016,131,DELIVERABLE: D5. 4,"T Eglitis, R Guest, F Deravi",,,book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Continuous user authentication using smartwatch motion sensor data,"N Al-Naffakh, N Clarke, F Li - IFIP International Conference on Trust …, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-95276-5_2,"Smartwatches, which contain an accelerometer and gyroscope, have recently been used to implement gait/activity-based biometrics. However, many research questions have not been …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,SnapAuth: A Gesture-Based Unobtrusive Smartwatch User Authentication Scheme,"A Buriro, B Crispo, M Eskandri, S Gupta… - … Workshop on Emerging …, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-04372-8_3,"In this paper, we present a novel motion-based behavioral biometric-based user authentication solution-SnapAuth, for Android-based smartwatch. SnapAuth requires the …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Machine Learning and Metaheuristic Algorithms for Voice-Based Authentication: A Mobile Banking Case Study,"L Nosrati, AM Bidgoli, HHS Javadi - International Journal of Computational …, 2024 - Springer",https://link.springer.com/article/10.1007/s44196-024-00690-7,"These days, every bank requires secure identification before granting access to personal accounts. Voice authentication is increasingly popular for important mobile processes. The …",book,journal-article,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Thinking unveiled: An inference and correlation model to attack eeg biometrics,"D Shukla, PP Kundu, R Malapati, S Poudel… - … Threats: Research and …, 2020 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3374137,"Very few studies have explored linkages between physiological, such as electroencephalograph (EEG), and behavioral patterns, such as wrist movements. These …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,ClapAuth: A Gesture-Based User-Friendly Authentication Scheme to Access a Secure Infrastructure,"A Buriro, F Ricci - International Workshop on Emerging Technologies for …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-25467-3_2,In this paper we propose a gesture-based user-friendly smartwatch-based user authentication scheme called ClapAuth to authenticate the users to gain physical access to …,book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Biometrics-based user identification with optimal feature evaluation and selection,N Kayastha - 2019 - search.proquest.com,https://search.proquest.com/openview/05e223957e2b833c46bb7a95c84b5e1f/1?pq-origsite=gscholar&cbl=18750&diss=y,"Recently, biometrics-based identification algorithms have gained popularity as a means of identifying a person using their unique behavioral characteristics such as gait or hand …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,User identification and authentication on emerging interfaces,T Van Nguyen - 2018 - search.proquest.com,https://search.proquest.com/openview/d9d07dd15a6b0eafccc1dcb7454e84eb/1?pq-origsite=gscholar&cbl=18750,The rapid growth of computing devices equipped with novel user interfaces has changed the landscape of security and usability for authentication. Traditional user identification and …,book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Inferences from Interactions with Smart Devices: Security Leaks and Defenses,D Shukla - 2019 - search.proquest.com,https://search.proquest.com/openview/a3d2c128d95163c0b2bf8f9162e02636/1?pq-origsite=gscholar&cbl=18750&diss=y,"We unlock our smart devices such as smartphone several times every day using a pin, password, or graphical pattern if the device is secured by one. The scope and usage of …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,New Approach to Smartwatch in Human Recognition,"P Kobojek, A Wolant, K Saeed - … and Systems for Security: Volume Five, 2018 - Springer",https://link.springer.com/chapter/10.1007/978-981-10-8180-4_2,"Nowadays, personal IoT devices and wearable electronics are taking international markets by storm. Each of these devices is equipped with a variety of different sensors. Throughout …",book,book-chapter,,,,,,,,
Authenticating Users Through Their Arm Movement Patterns,2016,61,Authenticating Smart Device Users with Behavioral Biometrics,Y Li - 2018 - search.proquest.com,https://search.proquest.com/openview/ff42ee002f77d48c7fa1f22bb6bd2c7f/1?pq-origsite=gscholar&cbl=18750,"Designed as personal smart assistant, smartphones and smartwatches have dramatically changed people's lives in every aspect from social network communication, navigation to …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,A survey on gait recognition,"C Wan, L Wang, VV Phoha - ACM Computing Surveys (CSUR), 2018 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3230633,"Recognizing people by their gait has become more and more popular nowadays due to the following reasons. First, gait recognition can work well remotely. Second, gait recognition …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Authenticating users through their arm movement patterns,"R Kumar, VV Phoha, R Raina - arXiv preprint arXiv:1603.02211, 2016 - arxiv.org",https://arxiv.org/abs/1603.02211,"In this paper, we propose four continuous authentication designs by using the characteristics of arm movements while individuals walk. The first design uses acceleration of arms …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Trade-Off Between Authentication Performance and Detection Time for Zero-Effort Attack in Location-Based Authentication,"R Kobayashi, RS Yamaguchi - … on Foundations and Practice of Security, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-57540-2_6,"In recent years, research on behavioral authentication has been increasing. Behavioral authentication is believed to be suitable for continuous authentication, which can detect …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Collusive attack that exploits biometric similarity difference and basic countermeasures,"P Lyu, W Cai, Y Wang - Wireless Networks, 2024 - Springer",https://link.springer.com/article/10.1007/s11276-022-03034-5,"As one of the most popular IoT (Internet of Things) devices, smartphone stores sensitive personal information. As a result, authentication on smartphones attracts widespread …",book,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Forgery Resistance of Behavioral Authentication Through Score Fusion,"R Kobayashi, RS Yamaguchi - … , 22–24 February, 2023, and 10th …, 2025 - books.google.com",https://books.google.com/books?hl=en&lr=&id=mL1yEQAAQBAJ&oi=fnd&pg=PA225&ots=M66rayCDVC&sig=xfCQ8dO3Y94zF7YVF8yv9AB23hE,"The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Japan kobayashi@ yamagula. ic. iu-tokyo. ac. jp Abstract. Human behavioral information is known to reflect individual …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Active attack that exploits biometric similarity difference and basic countermeasures,"P Lyu, W Cai, Y Wang - International Conference on Ad Hoc Networks, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-98005-4_7,"As one of the most popular IoT (Internet of Things) devices, smartphone stores sensitive personal information. As a result, authentication on smartphones attracts widespread …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Forgery Resistance of Behavioral Authentication Through Score Fusion Methods,"R Kobayashi, RS Yamaguchi - International Conference on Information …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-89518-0_11,"Human behavioral information is known to reflect individual characteristics and can be used for user authentication, similar to biometric data like face or fingerprints. Specifically, location …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Mimicry Attacks Against Behavioural-Based User Authentication for Human-Robot Interaction,"SS Almohamade, JA Clark, J Law - International Workshop on Emerging …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-93747-8_8,"Robots are often used in highly sensitive, safety-critical, or high-value applications (eg medical, nuclear, space, offshore, manufacturing). Where AI is not able or trusted to perform …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Voting-based ensemble of unsupervised outlier detectors,"R Thomas, JE Judith - … in Communication Systems and Networks: Select …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-981-15-3992-3_42,Datasets may contain small sets of data objects whose characteristics are not in accordance with the mainstream characteristics of the data objects in a dataset. These data objects …,book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Biometrics for Continuous Authentication,"M Smith-Creasey - Continuous Biometric Authentication Systems: An …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-49071-2_4,This section discusses the concept of biometrics and the requirements generally needed for a biometric used for authentication. Then the different physiological and behavioural …,book,monograph,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Techniques for continuous touch-based authentication,"M Georgiev, S Eberz, I Martinovic - International Conference on …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-21280-2_23,"The field of continuous touch-based authentication has been rapidly developing over the last decade, creating a fragmented and difficult-to-navigate area for researchers and …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Techniques for continuous touch-based authentication modeling,"M Georgiev, S Eberz, I Martinovic - arXiv preprint arXiv:2207.12140, 2022 - arxiv.org",https://arxiv.org/abs/2207.12140,"The field of touch-based authentication has been rapidly developing over the last decade, creating a fragmented and difficult-to-navigate area for researchers and application …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Continuous Authentication,"M Smith-Creasey - Continuous Biometric Authentication Systems: An …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-49071-2_3,This chapter introduces continuous biometric authentication. Initially the concept is introduced and the key components are discussed. The device types that continuous …,book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,User's authentication using information collected by smart-shoes,"L Brombin, M Gambini, P Gronchi, R Magherini… - … conference on body …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-34833-5_21,"In the last years, smart-shoes moved from the medical domain, where they are used to collect gait-related data during rehabilitation or in case of pathologies, to the every-day life of …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Review of using machine learning in secure IoT healthcare,"M Hazratifard, V Agrawal, F Gebali, H Elmiligi… - … Strategic Changes for …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/B9780443152993000075,"The healthcare industry is experiencing a digital transformation through telehealth. As a result, users' information is at risk of being compromised by intruders. Machine learning can …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Recent advancements in continuous authentication techniques for mobile-touchscreen-based devices,"R Bhuyan, SPK Kenny, S Borah, D Mishra… - Intelligent and Cloud …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-981-15-5971-6_29,"Mobile devices have proliferated into every area of activity in our lives today. Other than its use as a tool for communication and entertainment, it has also exhibited its importance as a …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Continuous User Authentication on Touchscreen Using Behavioral Biometrics Utilizing Machine Learning Approaches,"A Sarhan, A Ramadan - … of Research on Multimedia Cyber Security, 2020 - igi-global.com",https://www.igi-global.com/chapter/continuous-user-authentication-on-touchscreen-using-behavioral-biometrics-utilizing-machine-learning-approaches/253036,"Nowadays, touchscreen mobile devices make up a larger share in the market, necessitating effective and robust methods to continuously authenticate touch-based device users. A …",book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
Continuous Authentication Using One-class Classifiers and their Fusion,2018,60,Authentication Techniques,"R Bhuyan, SPK Kenny, S Borah… - Intelligent and Cloud …, 2020 - books.google.com",https://books.google.com/books?hl=en&lr=&id=amMGEAAAQBAJ&oi=fnd&pg=PA263&ots=bdjDwuTrwX&sig=c1H9IPsFPvfQCAuZVNj9jMW-1P0,"Mobile devices have proliferated into every area of activity in our lives today. Other than its use as a tool for communication and entertainment, it has also exhibited its importance as a …",book,other,,,,,,,,
Toward Robotic Robbery on the Touch Screen,2016,41,Continuous biometric authentication systems,"M Smith-Creasey - SpringerBriefs in computer science. Cham: Springer …, 2024 - Springer",https://link.springer.com/content/pdf/10.1007/978-3-031-49071-2.pdf,"User computing devices are more ubiquitous than ever, engulfing our lives in the twenty-first century. Laptops allow us to access secure business networks, where we can work with …",book,book,,,,,,,,
Toward Robotic Robbery on the Touch Screen,2016,41,Continuous Authentication,"M Smith-Creasey - Continuous Biometric Authentication Systems: An …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-49071-2_3,This chapter introduces continuous biometric authentication. Initially the concept is introduced and the key components are discussed. The device types that continuous …,book,book-chapter,,,,,,,,
Toward Robotic Robbery on the Touch Screen,2016,41,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
Toward Robotic Robbery on the Touch Screen,2016,41,Considerations and Challenges,"M Smith-Creasey - Continuous Biometric Authentication Systems: An …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-49071-2_5,"As with any new technology, continuous biometric authentication systems have a variety of considerations and challenges that must be addressed before they are deployed for real …",book,book-chapter,,,,,,,,
Toward Robotic Robbery on the Touch Screen,2016,41,Data Protection in Smartphones,A Mahfouz - 2017 - Minia University,,,book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,Finetuning analytics information systems for a better understanding of users: evidence of personification bias on multiple digital channels,"BJ Jansen, S Jung, J Salminen - Information Systems Frontiers, 2024 - Springer",https://link.springer.com/article/10.1007/s10796-023-10395-5,"Although the effect of hyperparameters on algorithmic outputs is well known in machine learning, the effects of hyperparameters on information systems that produce user or …",book,journal-article,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,Evaluating deep learning models and adversarial attacks on accelerometer-based gesture authentication,"E Huang, FD Troia, M Stamp - Artificial Intelligence for Cybersecurity, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-97087-1_10,"Gesture-based authentication has emerged as a non-intrusive, effective means of authenticating users on mobile devices. Typically, such authentication techniques have …",book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,EUAS-GAN: E nhancing U ser A uthentication on S martphones Through GAN-Based Swiping Data Augmentation,"A Buriro, F Luccio, R Focardi - International Conference on Advanced …, 2025 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-87769-8_29,Abstract Generative Adversarial Networks (GANs) have demonstrated exceptional potential in synthetic media generation but remain underutilized in the domain of behavioural …,book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,Model optimisation techniques for convolutional neural networks,"S Nazir, S Patel, D Patel - … of Research on New Investigations in …, 2022 - igi-global.com",https://www.igi-global.com/chapter/model-optimisation-techniques-for-convolutional-neural-networks/296808,"Deep neural networks provide good results for computer vision tasks. This has been possible due to a renewed interest in neural networks, availability of large-scale labelled …",book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,A Review of Behavioral Biometric Authentication Techniques Using IoT and Deep Learning,"N Kumar, S Arora - … Conference On Artificial Intelligence, Computing, IOT …, 2025 - Springer",https://link.springer.com/chapter/10.1007/978-981-96-4170-3_35,"Individuals all throughout the world are concerned about their safety and privacy. Our digital devices continue to be vulnerable to data loss, emphasising the need for improved data and …",book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,A Comparative Analysis of Child Activity Recognition Using Machine Learning,"N Kumar, S Arora, L Aggrawal - International Conference on Advances in …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-981-97-6106-7_40,"This research study aims to create a smart child activity recognition device combines a Raspberry Pi-pico, sensors for Internet of things (IoT). The system includes several sensors …",book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,"Building a Predictive Understanding of Plant, Soil, and Microbe Associations",CM Walsh - 2023 - search.proquest.com,https://search.proquest.com/openview/dbb22a8094e5eea9839b0812c3f65f05/1?pq-origsite=gscholar&cbl=18750&diss=y,"Microorganisms are ubiquitous in soils across the globe and perform functions that are consequential for multicellular host and environmental health. However, the distributions …",book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,Authentication Techniques Using IoT and Deep Learning,"N Kumar, S Arora - … of the International Conference, AICTA 2023, 2025 - books.google.com",https://books.google.com/books?hl=en&lr=&id=vLJ5EQAAQBAJ&oi=fnd&pg=PA459&ots=H0TvC_PJZq&sig=MiTVvFURoPGhWFfeN2qbh8_IOrE,"Individuals all throughout the world are concerned about their safety and privacy. Our digital devices continue to be vulnerable to data loss, emphasising the need for improved data and …",book,book-chapter,,,,,,,,
Defending Touch-based Continuous Authentication Systems from Active Adversaries Using Generative Adversarial Networks,2021,37,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,DV-Hop localization methods for displaced sensor nodes in wireless sensor network using PSO,"V Kanwar, A Kumar - Wireless Networks, 2021 - Springer",https://link.springer.com/article/10.1007/S11276-020-02446-5,Localization of sensor nodes is one of the major challenge in wireless sensor networks. It helps in identifying the geographically area where an event occurred. Most of the cases it is …,book,journal-article,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Range free localization for three dimensional wireless sensor networks using multi objective particle swarm optimization,"V Kanwar, A Kumar - Wireless Personal Communications, 2021 - Springer",https://link.springer.com/article/10.1007/s11277-020-07902-1,Accurate and fast localization of randomly deployed sensor nodes is needed for many applications in wireless sensor networks. Localization also benefits in recognizing the …,book,journal-article,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,An enhanced DV-Hop localization algorithm in wireless sensor networks with variable velocity strategy and human conception optimization,"SK Panda, D Acharya, DK Das… - The Journal of …, 2025 - Springer",https://link.springer.com/article/10.1007/s11227-024-06641-5,"Wireless sensor networks (WSNs) are widely used for detecting objects, collecting, analyzing, and communicating information. Optimizing the estimation of sensor node …",book,posted-content,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Improved DV-Hop localization algorithm based on social learning class topper optimization for wireless sensor network,"TK Mohanta, DK Das - Telecommunication Systems, 2022 - Springer",https://link.springer.com/article/10.1007/s11235-022-00922-1,The process of locating nodes is really a challenging problem in the field of wireless sensor networks. Wireless sensor network localization is commonly followed by the distance vector …,book,journal-article,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,An Investigation on Biometric Internet Security.,"O Kaiwartya, M Prasad, S Prakash, D Samadhiya… - Int. J. Netw …, 2017 - academia.edu",https://www.academia.edu/download/81744546/ijns-v19-n2.pdf#page=5,"Due to the Internet revolution in the last decade, each and every work area of society are directly or indirectly depending on computers, highly integrated computer networks and …",book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,An improved localization scheme based on PMCL method for large-scale mobile wireless aquaculture sensor networks,"C Lv, J Zhu, Z Tao - Arabian Journal for Science and Engineering, 2018 - Springer",https://link.springer.com/article/10.1007/s13369-017-2871-x,Localization is crucial to many applications in wireless sensor networks (WSNs) because measurement data or information exchanges happened in WSNs without location …,book,journal-article,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Leveraging AI-enabled WSNs for environmental monitoring: An in-depth analysis with RF-pose technology,"A Mitra, S Das - Wireless Ad-hoc and Sensor Networks - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003528982-11/leveraging-ai-enabled-wsns-environmental-monitoring-archan-mitra-sayani-das,"This article explores the utilization of artificial intelligence (AI)-powered wireless communication in environmental monitoring, with a specific emphasis on radio frequency …",book,book-chapter,,,,,,,,
Geometrical Localization Algorithm for Three Dimensional Wireless Sensor Networks,2014,34,Sensor localization in three-dimensional space: A survey,"HM Ammari, AJ Chen - Handbook of Research on Wireless Sensor …, 2017 - igi-global.com",https://www.igi-global.com/chapter/sensor-localization-in-three-dimensional-space/162380,"Thanks to key advances in wireless communication and electronics, sensors have emerged as an appealing technology for several interesting applications, such as civilian (health and …",book,book-chapter,,,,,,,,
