cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Gait-Watch: A Gait-based context-aware authentication system for smart watch via sparse coding,"W Xu, Y Shen, C Luo, J Li, W Li, AY Zomaya - Ad Hoc Networks, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1570870520300287,"In recent years, wrist-worn smart devices such as smart wrist band and smart watch have pervaded our everyday life. Under this trend, the security issue of these wearable devices …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,ActID: An efficient framework for activity sensor based user identification,"SRV Sudhakar, N Kayastha, K Sha - Computers & Security, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404821001437,Identification is the core of any authentication protocol design as the purpose of the authentication is to verify the user's identity. The efficient establishment and verification of …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Active authentication of users,"A Stavrou, R Murmuria, R Johnson… - US Patent 10,289,819, 2019 - Google Patents",https://patents.google.com/patent/US10289819B2/en,a computer-implemented method for continuous authentication of users of an electronic device includes collecting data from an actual user of an electronic device including touch …,patent,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Treadmill attack on gait-based authentication systems,"R Kumar, VV Phoha, A Jain - 2015 IEEE 7th international …, 2015 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7358801/,"In this paper, we demonstrate that gait patterns of an individual captured through a smartphone accelerometer can be imitated with the support of a digital treadmill …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,WiWalk: Gait-based dual-user identification using WiFi device,"R Ou, Y Chen, Y Deng - IEEE Internet of Things Journal, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9951149/,"The rapid development of the Internet of Things (IoT) boosts the spread of intelligent spaces. Biometrics-based user identification has gained great popularity recently, among which gait …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Authenticating users through their arm movement patterns,"R Kumar, VV Phoha, R Raina - arXiv preprint arXiv:1603.02211, 2016 - arxiv.org",https://arxiv.org/abs/1603.02211,"In this paper, we propose four continuous authentication designs by using the characteristics of arm movements while individuals walk. The first design uses acceleration of arms …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Continuous authentication through gait analysis on a wrist-worn device,"G Cola, A Vecchio, M Avvenuti - Pervasive and Mobile Computing, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1574119221001139,"Being distinctive of every individual, gait can be used as a biometric feature to authenticate the owner of a wearable device. This paper proposes and evaluates an authentication …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Efficient and low latency detection of intruders in mobile active authentication,"P Perera, VM Patel - IEEE Transactions on Information …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8241810/,Active authentication (AA) refers to the problem of continuously verifying the identity of a mobile device user for the purpose of securing the device. We address the problem of …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Deep feature-based face detection on mobile devices,"S Sarkar, VM Patel, R Chellappa - 2016 IEEE International …, 2016 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7477230/,We propose a deep feature-based face detector for mobile devices to detect user's face acquired by the front-facing camera. The proposed method is able to detect faces in images …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Convolutional neural networks for attribute-based active authentication on mobile devices,"P Samangouei, R Chellappa - 2016 IEEE 8th International …, 2016 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7791163/,We present a Deep Convolutional Neural Network (DCNN) architecture for the task of continuous authentication on mobile devices. To deal with the limited resources of these …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Continuous face authentication scheme for mobile devices with tracking and liveness detection,"M Smith-Creasey, FA Albalooshi… - Microprocessors and …, 2018 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0141933117305239,We present a novel scheme for continuous face authentication using mobile device cameras that addresses the issue of spoof attacks and attack windows in state-of-the-art approaches …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Posture and Body Movement Effects on Behavioral Biometrics for Continuous Smartphone Authentication,"N Cariello, R Eslinger, R Gallagher… - … and Identity Science, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10547465/,"Continuous authentication aims to authenticate users at regular intervals post-login, typically using biometric features that capture the user's behavior. One of the drawbacks of …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Mobile device fingerprint identification using gyroscope resonance,"J Tian, J Zhang, X Li, C Zhou, R Wu, Y Wang… - IEEE …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9628005/,Device fingerprint is information about the target computing device for the purpose of identification. The fingerprinting algorithm that how to assimilate the target into an identifier …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,"Beyond legitimacy, also with identity: Your smart earphones know who you are quietly","Y Zou, H Lei, K Wu - IEEE Transactions on Mobile Computing, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9647983/,User authentication and identification on smart devices has great significance in keeping data privacy and recommending personalized services. With the rising popularity of smart …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,A behavioral biometrics user authentication study using motion data from android smartphones,"J Maghsoudi, CC Tappert - 2016 European intelligence and …, 2016 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7870220/,This study examined the behavioral biometrics of smartphone motion to determine potential authentication accuracies on Android phones. The study used machine learning algorithms …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,PATH: person authentication using trace histories,"U Mahbub, R Chellappa - 2016 IEEE 7th Annual Ubiquitous …, 2016 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7777911/,"In this paper, a solution to the problem of Active Authentication using trace histories is addressed. Specifically, the task is to perform user verification on mobile devices using …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Internet of Things data analytics for user authentication and activity recognition,"S Batool, NA Saqib, MA Khan - 2017 Second International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7946428/,In recent years Internet of Things has been among the hot topics of research in the field of computing and information technology. It has enabled thousands of connected devices …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Is implicit authentication on smartphones really popular? On android users' perception of “smart lock for android”,"M Mehrabi Koushki, B Obada-Obieh, JH Huh… - … Conference on Human …, 2020 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3379503.3403544,Implicit authentication (IA) on smartphones has gained a lot of attention from the research community over the past decade. IA leverages behavioral and contextual data to identify …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Gait recognition of acceleration sensor for smart phone based on multiple classifier fusion,"Z Huan, X Chen, S Lv, H Geng - Mathematical Problems in …, 2019 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1155/2019/6471532,"Gait, as a kind of biological feature, has a profound value in personnel identification. This paper analyzes gait characteristics based on acceleration sensors of smart phones and …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Continuous user authentication via unlabeled phone movement patterns,"R Kumar, PP Kundu, D Shukla… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8272696/,"In this paper, we propose a novel continuous authentication system for smartphone users. The proposed system entirely relies on unlabeled phone movement patterns collected …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Wristprint: Characterizing user re-identification risks from wrist-worn accelerometry data,"N Saleheen, MA Ullah, S Chakraborty… - Proceedings of the …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3460120.3484799,"Public release of wrist-worn motion sensor data is growing. They enable and accelerate research in developing new algorithms to passively track daily activities, resulting in …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,On smartphone users' difficulty with understanding implicit authentication,"MM Koushki, B Obada-Obieh, JH Huh… - Proceedings of the 2021 …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3411764.3445386,"Implicit authentication (IA) has recently become a popular approach for providing physical security on smartphones. It relies on behavioral traits (eg, gait patterns) for user …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Spotting fake profiles in social networks via keystroke dynamics,"A Kuruvilla, R Daley, R Kumar - 2024 IEEE 21st Consumer …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10454821/,"Spotting and removing fake profiles could curb the menace of fake news in society. This paper, thus, investigates fake profile detection in social networks via users' typing patterns …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Inertial gait-based person authentication using siamese networks,"O Adel, M Soliman, W Gomaa - 2021 International joint …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9534261/,Gait-based person authentication using smartphones and wearable devices has attracted a lot of attention in recent years due to its unobtrusive nature and the widespread inertial …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Action invariant imu-gait for continuous authentication,"S Rasnayaka, T Sim - 2022 IEEE International Joint Conference …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10007951/,Continuous Authentication (CA) is proposed as an alter-native authentication scheme for modern personal devices. Gait is a suitable biometric for CA due to its availability and low …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Write to know: on the feasibility of wrist motion based user-authentication from handwriting,"R Wijewickrama, A Maiti, M Jadliwala - … of the 14th ACM Conference on …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3448300.3468290,"The popularity of smart wrist wearable technology (eg, smart-watches) has rejuvenated the exploration of dynamic biometric-based authentication techniques that employ sensor data …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Detection and classification of internal faults in power transformers using tree based classifiers,"SR Pani, PK Bera, V Kumar - 2020 IEEE International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9379641/,"This article discriminates the internal faults from magnetizing inrush for a 3-phase transformer using a Decision Tree (DT). Afterwards, the internal faults are classified with DT …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Influence of holding smart phone for acceleration-based gait authentication,"Y Watanabe - 2014 Fifth International Conference on Emerging …, 2014 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/6982770/,"In most previous researches on acceleration-based gait authentication, dedicated accelerometers are mounted on hip or ankle, or smart phones are in the pocket in fixed …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Context awareness in biometric systems and methods: State of the art and future scenarios,"M Nappi, S Ricciardi, M Tistarelli - Image and Vision Computing, 2018 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0262885618300660,"In the last decade, research in biometrics has been focused on augmenting the algorithmic performance to address a growing range of applications, not limited to person …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,WIFI-Based Human Identification of gait recognition in muti-scenario,"Z Bai - International Journal of Computer Science and …, 2023 - pdfs.semanticscholar.org",https://pdfs.semanticscholar.org/2b8d/8d889cd1afc4d1f6bdbb7008ba4be29acba1.pdf,"With the development of 5G and the maturity of embedded technology, the Internet of Things has become the most promising technology at present, and human motion recognition and …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Gender recognition using motion data from multiple smart devices,"J Dong, Y Du, Z Cai - Expert Systems with Applications, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S095741742030021X,"Using multiple smart devices, such as smartphone and smartwatch simultaneously, is becoming a popular life style with the popularity of wearables. This multiple-sensor setting …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Treadmill assisted gait spoofing (TAGS) an emerging threat to wearable sensor-based gait authentication,"R Kumar, C Isik, VV Phoha - Digital Threats: Research and Practice, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3442151,"In this work, we examine the impact of Treadmill Assisted Gait Spoofing on Wearable Sensor-based Gait Authentication (WSGait). We consider more realistic implementation and …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Real-time identification using gait pattern analysis on a standalone wearable accelerometer,"G Cola, M Avvenuti, A Vecchio - The Computer Journal, 2017 - academic.oup.com",https://academic.oup.com/comjnl/article-abstract/60/8/1173/2861346,"Wearable devices can gather sensitive information about their users. For this reason, automated authentication and identification techniques are increasingly adopted to ensure …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,An adaptive approach towards the selection of multi-factor authentication,"AK Nag, A Roy, D Dasgupta - 2015 IEEE symposium series on …, 2015 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/7376648/,Authentication is the fundamental defense against any illegitimate access to a computing device or any sensitive online applications. Due to recent trends of emerging security …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Person identification and characterization from gait using smartphone,"N Kala, T Bhatia, N Aggarwal - 2019 11th International …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8711131/,The increased computational power of smartphones allows us to develop better models for these devices. In this work we present that the walking pattern of a person is unique and can …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Active authentication with reinforcement learning based on ambient radio signals,"J Liu, L Xiao, G Liu, Y Zhao - Multimedia Tools and Applications, 2017 - Springer",https://link.springer.com/article/10.1007/s11042-015-2958-x,"Active authentication of mobile devices such as smartphones and ipads is promising to enhance security to access confidential data or systems. In this paper, we propose an active …",book,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Enhanced unimodal continuous authentication architecture on smartphones for user identification through behavioral biometrics,"PK Rayani, S Changder - 2023 2nd International Conference …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10157803/,Nowadays intruders are smart and intelligent to initiate various attacks on the smartphone's entry-point au-thentication methods to access the user's stored information on the …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Body-taps: Authenticating your device through few simple taps,"D Shukla, G Wei, D Xue, Z Jin… - 2018 IEEE 9th …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8698602/,"To fulfill the increasing demands on authentication methods on the smart mobile and wearable devices with small form factors and constrained screen displays, we introduce a …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Smartwatch in-air signature time sequence three-dimensional static restoration classification based on multiple convolutional neural networks,"Y Guo, H Sato - Applied Sciences, 2023 - mdpi.com",https://www.mdpi.com/2076-3417/13/6/3958,"In-air signatures are promising applications that have been investigated extensively in the past decades; an in-air signature involves gathering datasets through portable devices, such …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,A fuzzy decision support system for multifactor authentication,"A Roy, D Dasgupta - Soft Computing, 2018 - Springer",https://link.springer.com/article/10.1007/s00500-017-2607-6,"Multifactor authentication (MFA) is a growing trend for the accurate identification of the legitimate users through different modalities such as biometrics, nonbiometric, and cognitive …",book,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,On the inference of soft biometrics from typing patterns collected in a multi-device environment,"V Udandarao, M Agrawal, R Kumar… - 2020 IEEE Sixth …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9232527/,"In this paper, we study the inference of gender, major/minor (computer science, non-computer science), typing style, age, and height from the typing patterns collected from 117 …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Detecting phone theft using machine learning,"X Liu, D Wagner, S Egelman - … of the 1st International Conference on …, 2018 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3209914.3209923,"Millions of smartphones are stolen in the United States every year, putting victims' personal information at risk since many users often do not lock their phones. To protect individuals' …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Attention-based walking gait and direction recognition in Wi-Fi networks,"Y Xu, M Chen, W Yang, S Chen, L Huang - arXiv preprint arXiv …, 2018 - arxiv.org",https://arxiv.org/abs/1811.07162,"The study of human gait recognition has been becoming an active research field. In this paper, we propose to adopt the attention-based Recurrent Neural Network (RNN) encoder …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Toward an immunity-based gait recognition on smart phone: a study of feature selection and walking state classification,"Y Watanabe, S Sara - Procedia Computer Science, 2016 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1877050916320385,"Toward an immunity-based gait recognition to integrate the identification results from multiple smart phone sensors, in our previous study, we collected gait data using an iOS …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,A Systematic Analysis of External Factors Affecting Gait Identification,"A Saad, N Wittig, U Gruenefeld… - … Joint Conference on …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10007994/,"Inertial sensors integrated into smartphones provide a unique opportunity for implicitly identifying users through their gait. However, researchers identified different external factors …",unknown,unknown,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Jekyll and hyde: On the double-faced nature of smart-phone sensor noise injection,"R Matovu, A Serwadda, D Irakiza… - … Conference of the …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8553043/,"To combat privacy attacks that exploit the motion and orientation sensors embedded in mobile devices, a number of recent works have proposed noise injection schemes that …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,ClapAuth: A Gesture-Based User-Friendly Authentication Scheme to Access a Secure Infrastructure,"A Buriro, F Ricci - International Workshop on Emerging Technologies for …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-25467-3_2,In this paper we propose a gesture-based user-friendly smartwatch-based user authentication scheme called ClapAuth to authenticate the users to gain physical access to …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Dictionary Attack on IMU-based Gait Authentication,"R Kumar, C Isik, CK Mohan - Proceedings of the 16th ACM Workshop on …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3605764.3623909,We present a novel adversarial model for authentication systems that use gait patterns recorded by the inertial measurement unit (IMU) built into smartphones. The attack idea is …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,MRAAC: a multi-stage risk-aware adaptive authentication and access control framework for Android,"J Chen, U Hengartner, H Khan - ACM Transactions on Privacy and …, 2024 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3648372,"Adaptive authentication enables smartphones and enterprise apps to decide when and how to authenticate users based on contextual and behavioral factors. In practice, a system may …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Context-aware fusion for continuous biometric authentication,"D Sivasankaran, M Ragab, T Sim… - … on Biometrics (ICB), 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8411227/,"Continuous authentication using biometrics is receiving renewed attention owing to recent advances in mobile technology. However, the context in which biometric inputs are acquired …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Unobtrusive pedestrian identification by leveraging footstep sounds with replay resistance,"L Huang, C Wang - Proceedings of the ACM on Interactive, Mobile …, 2021 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3494963,"The ability to identify pedestrians unobtrusively is essential for smart buildings to provide customized environments, energy saving, health monitoring and security-enhanced …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,The benefits of contextual information for speech recognition systems,"MW Kinch, WJC Melis, S Keates - 2018 10th Computer Science …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8674204/,This paper demonstrates the significance of using contextual information in machine learning and speech recognition. While the benefits of contextual information in human …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Context awareness for improved continuous face authentication on mobile devices,"M Smith-Creasey, FA Albalooshi… - 2018 IEEE 16th Intl …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8511958/,In this paper we produce a transparent continuous facial authentication scheme that is aware of the current activity and illumination context. It has recently been shown that …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Putting things in context: Securing industrial authentication with context information,"SD Anton, D Fraunholz, C Lipps, K Alam… - arXiv preprint arXiv …, 2019 - arxiv.org",https://arxiv.org/abs/1905.12239,"The development in the area of wireless communication, mobile and embedded computing leads to significant changes in the application of devices. Over the last years, embedded …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Accelerometer dense trajectories for activity recognition and people identification,"R Leyva, G Santos, A Rocha… - 2019 7th International …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8739218/,"This paper addresses the problem of activity recognition and people identification using accelerometer signals acquired by personal devices. Specifically, we propose a framework …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Toward application of immunity-based model to gait recognition using smart phone sensors: A study of various walking States,"Y Watanabe - Procedia Computer Science, 2015 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1877050915024230,"In our previous study on gait recognition, we developed the application on iOS for smart phone to record not only the acceleration but also more data such as the rotation of the …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Identification of internal faults in indirect symmetrical phase shift transformers using ensemble learning,"PK Bera, R Kumar, C Isik - 2018 IEEE International Symposium …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8705100/,This paper proposes methods to identify 40 different types of internal faults in an Indirect Symmetrical Phase Shift Transformer (ISPST). The ISPST was modeled using Power System …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Engineering adaptive authentication,"A Hassan, B Nuseibeh… - 2021 IEEE International …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9599237/,Adaptive authentication systems identify and enforce suitable methods to verify that someone (user) or something (device) is eligible to access a service or a resource. An …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Gait signals classification and comparison,"A Barua, X Yang, A Ren, D Fan, L Guan… - … Journal of Numerical …, 2019 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/jnm.2577,Use of wireless signal technology in sensing of human gait activity is a satisfactory example of device‐free sensing and effective in medical science to detect human motion–related …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Smartphone user identification using accelerometer data,"E Al-Mahadeen, M Alghamdi, AS Tarawneh… - 2023 - preprints.org",https://www.preprints.org/manuscript/202306.0161/download/final_file,"With the growing popularity of smartphones, user identification has become an essential component of maintaining security and privacy. This study investigates how smartphone …",unknown,posted-content,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Context-aware authentication with dynamic credentials using electricity consumption data,"E Ustundag Soykan, L KaraÇay, Z Bilgin… - The Computer …, 2022 - academic.oup.com",https://academic.oup.com/comjnl/article-abstract/65/10/2631/6316087,"Abstract Industrial IoT (IIoT) era is evolving rapidly in parallel to the progress in Industry 4.0, which leads factories to increase the engagement with external parties through different …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Developing and evaluating mobile sensing for smart home control,"R Mafrur, P Khusumanegara, GH Bang… - International Journal of …, 2015 - earticle.net",https://www.earticle.net/Article/A245421,Many of researches in controlling smart home system have been proposed. Most of previous approaches in controlling smart home system requires interventions and commands from …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Continuous gait authentication against unauthorized smartphone access through Naïve Bayes classifier,"PK Rayani, S Changder - International conference on intelligent computing …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-981-15-1084-7_78,Continuous authentication is one of the emerging feature to identify the genuine user of the smartphone passively and prevent information theft. Earlier works on entry-point …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Gait type classification using pressure sensor of smart insole,"WD Seo, SS Lee, WY Shin… - Journal of The …, 2018 - Korean Society of Computer …",,,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,BodyLock: human identity recogniser app from walking activity data,"K Kašys, A Dundulis, M Vasiljevas… - … Science and Its …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-58802-1_23,"A person's identity can be recognized based on his/her biometric data such as fingerprints, voice or gait. A person can also be recognized from his/her gait, which requires having …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Your data in your hands: Privacy-preserving user behavior models for context computation,"R Murmuria, A Stavrou, D Barbara… - 2017 IEEE International …, 2017 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/document/7917552/,Modern smartphone applications rely on contextual information while providing the users with relevant and timely content and services. One way of generating such contextual …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,CyberSec4Europe D3. 21-Framework to design and implement adaptive security systems,"A Hassan, D Van Landuyt, L Pasquale, M Cheminod… - 2022 - hal.science",https://hal.science/hal-03762517/,The research results presented in this document represent the deliverable D3. 21:“Framework to design and implement adaptive security systems” and are the continuation …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,On the design of distributed adaptive authentication systems,"P Arias-Cabarcos, C Krupitzer - 2017 - usenix.org",https://www.usenix.org/conference/soups2017/workshop-program/way2017/arias-cabarcos,"Adaptive authentication allows a system to dynamically select the best mechanism for authenticating a user depending on contextual factors, such as location, proximity to …",unknown,journal-article,,,,,,,,
